example_id,domain_label,text,is_boundary_example,cross_domain_hint,split,source,contributor,added_for_version
brick2-0252,code,Explain how to implement retry logic using Redis.,False,,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0253,code,What is the best way to manage connection pools for a payment gateway?,False,,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0254,code,How do I handle HTTP 429 rate-limit errors in a Python API client?,False,,calibration,hand_written,washington,v2-moat-brick-2
brick2-0255,code,Why does my code return stale data when I run a migration?,False,,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0256,code,What does idempotency mean for a payment webhook handler?,False,,calibration,hand_written,washington,v2-moat-brick-2
brick2-0257,code,What is the best way to manage connection pools for a large dataset?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0258,code,Why does my code time out when I call an external service?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0259,code,How do I retry failed requests in JavaScript?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0260,code,Why does my code throw a null pointer when I run a migration?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0261,code,How do I hash a password in Dart?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0262,code,What is the difference between a left join and an inner join in SQL?,False,,test,hand_written,washington,v2-moat-brick-2
brick2-0263,code,How do I roll back a transaction without blocking the event loop?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0264,code,Why should I use a virtual environment for Python projects?,False,,test,hand_written,washington,v2-moat-brick-2
brick2-0265,code,Explain how to implement retry logic using PostgreSQL.,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0266,code,How do I share state across threads without buffering the whole file?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0267,code,How do I roll back a transaction without race conditions?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0268,code,How do I roll back a transaction without memory leaks?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0269,code,Why does my code throw a null pointer when I deploy to production?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0270,code,What is the best way to implement authentication for a payment gateway?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0271,education,What is the cut-off grade for medicine at the University of Nairobi?,False,,train,hand_written,washington,v2-moat-brick-2
brick2-0272,education,What is the deadline for sitting KCSE as a private candidate at a national polytechnic?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0273,education,What are the fees for a private secondary school in Nairobi?,False,,train,hand_written,washington,v2-moat-brick-2
brick2-0274,education,What is the deadline for registering for exams at KUCCPS?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0275,education,How do I apply for re-admission at a TVET college?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0276,education,What results are recognized for an international curriculum?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0277,education,What is the deadline for submitting transfer papers at the University of Nairobi?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0278,education,Can I apply for a bursary without a KCSE certificate?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0279,education,How do I register at a national polytechnic?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0280,education,Can I get a fee waiver without a bank account?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0281,education,Can I join a university mid-year without a bank account?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0282,education,What results are recognized for KCSE?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0283,education,Can I defer my university admission for one year?,False,,train,hand_written,washington,v2-moat-brick-2
brick2-0284,education,What is the deadline for changing my course at a teachers college?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0285,education,How are exam registration fees set at the University of Nairobi?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0286,education,What grade requirements apply for junior school?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0287,education,Can I join a university mid-year without a birth certificate?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0288,education,What is the deadline for sitting KCSE as a private candidate at a county polytechnic?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0289,education,Can I get a fee waiver without a birth certificate?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0290,education,Can I join a university mid-year without a guarantor?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0291,education,Can I change my course without a birth certificate?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0292,education,How do I transfer from one university to another mid-degree?,False,,train,hand_written,washington,v2-moat-brick-2
brick2-0293,education,What is the deadline for repeating a year at the University of Nairobi?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0294,education,What is the credit transfer for medicine?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0295,education,What is the credit transfer for a teaching course?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0296,education,How do I apply at KUCCPS?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0297,education,What is the documentation for engineering?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0298,education,What fees apply for a diploma?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0299,education,How do I apply at the University of Nairobi?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0300,education,How are school fees set at a TVET college?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0301,education,What is the grade aggregation for a law degree?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0302,education,What documents are needed for an international curriculum?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0303,education,What is the difference between a diploma and a degree at a Kenyan polytechnic?,False,,train,hand_written,washington,v2-moat-brick-2
brick2-0304,education,How are hostel charges set at a teachers college?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0305,education,How does the new funding model work?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0306,education,How does the school capitation formula work?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0307,education,How do I sit KCSE as a private candidate?,False,,train,hand_written,washington,v2-moat-brick-2
brick2-0308,education,How does the CBC grading system work?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0309,education,What results are recognized for junior school?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0310,education,How are hostel charges set at KUCCPS?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0311,education,How are library levies set at a county polytechnic?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0312,education,What is the documentation for medicine?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0313,education,What is the documentation for a teaching course?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0314,education,Can I apply for a bursary without a medical certificate?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0315,education,How do I apply for a bursary from the county government?,False,,train,hand_written,washington,v2-moat-brick-2
brick2-0316,education,Can I change my course without a guarantor?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0317,education,Can I sit KCSE as a private candidate without a KCSE certificate?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0318,education,What is the deadline for submitting transfer papers at KUCCPS?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0319,education,What is the deadline for sitting KCSE as a private candidate at KUCCPS?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0320,education,How does school re-admission policy work?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0321,education,What is the deadline for sitting KCSE as a private candidate at the University of Nairobi?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0322,education,How do I transfer at a TVET college?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0323,education,How does the competency-based curriculum grade junior school students?,False,,train,hand_written,washington,v2-moat-brick-2
brick2-0324,education,What grades do I need for junior school?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0325,education,How are library levies set at a TVET college?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0326,education,How are exam registration fees set at a national polytechnic?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0327,education,What subjects are required for a diploma?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0328,education,What is the deadline for applying for a bursary at a national polytechnic?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0329,education,How do I apply for a HELB loan as a first-year university student?,False,,train,hand_written,washington,v2-moat-brick-2
brick2-0330,education,What documents do I need to register for TVET under the new funding model?,False,,train,hand_written,washington,v2-moat-brick-2
brick2-0331,education,What is the deadline for registering for exams at a national polytechnic?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0332,education,What is the cut-off for medicine?,False,,train,systematic_generation,washington,v2-moat-brick-2
brick2-0333,education,Can I join a university mid-year without a medical certificate?,False,,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0334,education,How are school fees set at a county polytechnic?,False,,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0335,education,How do I apply at a teachers college?,False,,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0336,education,How are hostel charges set at a national polytechnic?,False,,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0337,education,What is the grade aggregation for computer science?,False,,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0338,education,What is the deadline for changing my course at KUCCPS?,False,,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0339,education,How do I register at a teachers college?,False,,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0340,education,How do I apply for re-admission at the University of Nairobi?,False,,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0341,education,How are school fees set at a national polytechnic?,False,,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0342,education,How do I transfer at the University of Nairobi?,False,,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0343,education,How are exam registration fees set at a TVET college?,False,,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0344,education,How does the 8-4-4 to CBC transition work?,False,,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0345,education,What is the deadline for computer science?,False,,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0346,education,How are hostel charges set at the University of Nairobi?,False,,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0347,education,How do I apply for re-admission at a teachers college?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0348,education,How do I defer admission at a TVET college?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0349,education,What subjects do I need in KCSE to study computer science?,False,,test,hand_written,washington,v2-moat-brick-2
brick2-0350,education,What is the deadline for registering for exams at a TVET college?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0351,education,How are school fees set at KUCCPS?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0352,education,How does the KUCCPS placement process work for TVET colleges?,False,,test,hand_written,washington,v2-moat-brick-2
brick2-0353,education,How does boarding requirements work?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0354,education,Can I sit KCSE as a private candidate without a bank account?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0355,education,What grades do I need for a diploma?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0356,education,How are library levies set at a national polytechnic?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0357,education,How are library levies set at KUCCPS?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0358,education,What is the deadline for sitting KCSE as a private candidate at a TVET college?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0359,education,What grade requirements apply for university entry?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0360,education,How are school fees set at a teachers college?,False,,test,systematic_generation,washington,v2-moat-brick-2
brick2-0361,boundary,Can a digital lender be held liable for a mistaken transfer on behalf of their client?,True,finance+law,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0362,boundary,Can I get a mobile loan for final year if I have no credit history?,True,finance+education,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0363,boundary,How do I build a invoice generator that reminds parents about school fees via SMS?,True,code+education,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0364,boundary,How do I scrape county bursary systems results legally for my analytics dashboard?,True,code+education,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0365,boundary,How do I implement FX rate caching for a remittance app?,True,finance+code,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0366,boundary,How do I handle M-Pesa timeout callbacks without double-debiting customers?,True,finance+code,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0367,boundary,How do I implement a consent screen for a SaaS product to comply with the Data Protection Act?,True,law+code,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0368,boundary,How do I implement a grading engine for an exam portal used by offline students?,True,code+education,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0369,boundary,What legal recourse do I have if a TVET college revokes my placement?,True,law+education,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0370,boundary,How do I implement a checkout flow that handles M-Pesa callbacks idempotently?,True,finance+code,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0371,boundary,Can a school withhold transcripts over an unpaid fee balance under Kenyan law?,True,law+education,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0372,boundary,Is it legal for a lender to repossess collateral when the borrower defaults twice?,True,finance+law,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0373,boundary,Are transcripts released when there is an outstanding levy at KUCCPS?,True,finance+education,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0374,boundary,How do I apply for a county bursary when my parents earn no formal income?,True,finance+education,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0375,boundary,What does a HELB app need to log to satisfy tax requirements and HELB regulations?,True,finance+law+education,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0376,boundary,How do I build a spending guard for a mobile lending API to comply with daily caps?,True,finance+code,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0377,boundary,Can a digital lender blacklist a borrower who disputes the debt?,True,finance+law,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0378,boundary,Is it legal to charge interest on a loan given to a minor?,True,finance+law,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0379,boundary,How do I secure student records in an LMS with audit logging?,True,code+education,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0380,boundary,How do I handle Airtel Money callbacks in a school invoice generator without double-debiting parents?,True,finance+code+education,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0381,boundary,What license applies if I reuse court judgment text in a legal research app?,True,law+code,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0382,boundary,Can I legally scrape social media profiles for my price tracker under Kenyan law?,True,law+code,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0383,boundary,How do I store consent records with tamper-evident timestamps?,True,law+code,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0384,boundary,What happens to a vehicle logbook in a divorce under Kenyan succession law?,True,finance+law,calibration,systematic_generation,washington,v2-moat-brick-2
brick2-0385,boundary,Does the Data Protection Act apply to disciplinary files held by KUCCPS?,True,law+education,test,systematic_generation,washington,v2-moat-brick-2
brick2-0386,boundary,What happens to my M-Pesa float if my agent business is shut down?,True,finance+law,test,systematic_generation,washington,v2-moat-brick-2
brick2-0387,boundary,What are the tax obligations for a business receiving more than 500 transactions via a forex bureau per month?,True,finance+law,test,systematic_generation,washington,v2-moat-brick-2
brick2-0388,boundary,What does a fintech API need to log to satisfy CBK audit rules and SACCO Society Act rules?,True,finance+law+code,test,systematic_generation,washington,v2-moat-brick-2
brick2-0389,boundary,What should a government project's license say about redistribution?,True,law+code,test,systematic_generation,washington,v2-moat-brick-2
brick2-0390,boundary,What is the right way to delete biometric data from a production database under GDPR?,True,law+code,test,systematic_generation,washington,v2-moat-brick-2
brick2-0391,boundary,How do I build a billing engine that issues settlement reports and archives consent logs for audit?,True,finance+law+code,test,systematic_generation,washington,v2-moat-brick-2
brick2-0392,boundary,How do I build a student loan portal that issues digital receipts and stores contract archives for HELB audits?,True,finance+law+education,test,systematic_generation,washington,v2-moat-brick-2
brick2-0393,boundary,What is the interest rate on a private student loan compared to a SACCO loan?,True,finance+education,test,systematic_generation,washington,v2-moat-brick-2
brick2-0394,boundary,Is it legal for a private school to charge school fees increases mid-year?,True,law+education,test,systematic_generation,washington,v2-moat-brick-2
brick2-0395,boundary,What fields can a Kenyan edtech app legally collect from minors?,True,law+code,test,systematic_generation,washington,v2-moat-brick-2
brick2-0396,boundary,What is the tax treatment of SACCO dividends in Kenya?,True,finance+law,test,systematic_generation,washington,v2-moat-brick-2
brick2-0397,boundary,How do I log deletion events in a system that must satisfy court orders?,True,law+code,test,systematic_generation,washington,v2-moat-brick-2
brick2-0398,boundary,How do I build a right-to-erasure endpoint under the Data Protection Act?,True,law+code,test,systematic_generation,washington,v2-moat-brick-2
brick2-0399,boundary,How do I reconcile daily settlements with an Redis ledger in my fintech backend?,True,finance+code,test,systematic_generation,washington,v2-moat-brick-2
brick2-0400,boundary,How do I avoid floating-point errors converting KES to cents?,True,finance+code,test,systematic_generation,washington,v2-moat-brick-2
brick2-0401,boundary,How do I build a bursary portal that syncs special-needs assessments offline for rural schools?,True,code+education,test,systematic_generation,washington,v2-moat-brick-2
brick2-0402,boundary,What fields should my refund job validate before debiting a escrow account?,True,finance+code,test,systematic_generation,washington,v2-moat-brick-2
brick2-0403,boundary,Who owns the money in a joint bank account when one holder dies?,True,finance+law,test,systematic_generation,washington,v2-moat-brick-2
brick2-0404,boundary,What are my rights if a private school expels me without a hearing?,True,law+education,test,systematic_generation,washington,v2-moat-brick-2
brick2-0405,boundary,What legal documents do I need to transfer mobile money through a bank as an estate?,True,finance+law,test,systematic_generation,washington,v2-moat-brick-2
brick2-0406,boundary,What is the safest way to store card numbers for a web dashboard handling crypto payments?,True,finance+code,test,systematic_generation,washington,v2-moat-brick-2
brick2-0407,boundary,What happens to my tuition if my card payment fails at KUCCPS?,True,finance+education,test,systematic_generation,washington,v2-moat-brick-2
brick2-0408,boundary,How do I build a statement parser that handles multiple Kenyan bank formats?,True,finance+code,test,systematic_generation,washington,v2-moat-brick-2
